name,full_name,type,city,region,website,admissions_email,phone_main,phone_admissions,vk_url,telegram_url,max_url,address,source_url,parsed_at
"Московский международный университет","Московский международный университет","university","Москва","Москва","https://mi.university/","info@mmu.ru","+7 (499) 490-58-04; 8 (800) 301-09-30","","","","","г. Москва, Ленинградский пр., д. 17","https://msk.postupi.online/vuz/mum/","2026-07-08T20:19:37.483Z"
"Международная Ветеринарная Академия","Международная Ветеринарная Академия","university","Москва","Москва","https://vetacademy.pro/","ano_vo_mva@1vet.ru","+7 (495) 661-55-02","","","","","г. Москва, ул. Ивантеевская, д. 13, корп. 1","https://msk.postupi.online/vuz/mva/","2026-07-08T20:19:37.483Z"
"Международный юридический институт","Международный юридический институт","university","Москва","Москва","https://lawacademy.ru/","priem@lawinst.ru","+7 (958) 100-89-58, +7 (495) 619-27-39","","","","","г. Москва, ул. Кашенкин Луг, д. 4","https://msk.postupi.online/vuz/myui/","2026-07-08T20:19:37.483Z"
"Национальный институт бизнеса","Национальный институт бизнеса","university","Москва","Москва","http://nibmoscow.ru/","nib6801@yandex.ru","+7 (499) 374-75-10, +7 (499) 374-68-01, +7 (499) 374-78-68","","","","","г. Москва, ул. Юности, д. 5, к. 2","https://msk.postupi.online/vuz/nacionalnyj-institut-biznesa/","2026-07-08T20:19:37.483Z"
"Национальный институт дизайна","Национальный институт дизайна","university","Москва","Москва","http://nid-design.org","pk@nid-design.org","+ 7 (495) 150-10-07","","","","","г. Москва, шоссе Энтузиастов д. 21","https://msk.postupi.online/vuz/nid/","2026-07-08T20:19:37.483Z"
"Институт театрального искусства им. П.М. Ершова","Институт театрального искусства им. П.М. Ершова","university","Москва","Москва","https://artershov.ru/","artershov@mail.ru","+7 (495) 305-17-87, +7 (916) 994-49-93","","","","","г. Москва, Новогиреевская ул., д. 14, лит. А","https://msk.postupi.online/vuz/niti/","2026-07-08T20:19:37.483Z"
"МГСУ - Национальный исследовательский Московский государственный строительный университет","МГСУ - Национальный исследовательский Московский государственный строительный университет","university","Москва","Москва","http://mgsu.ru","priemkom@mgsu.ru","+7 (495) 781-99-88 (доб. 5)","","","","","г. Москва, Ярославское ш., д. 26","https://msk.postupi.online/vuz/niu-mgsu/","2026-07-08T20:19:37.483Z"
"НИУ ВШЭ - Национальный исследовательский университет Высшая школа экономики","НИУ ВШЭ - Национальный исследовательский университет Высшая школа экономики","university","Москва","Москва","https://www.hse.ru","abitur@hse.ru","+7 (495) 771-32-42, +7 (495) 916-88-44","","","","","г. Москва, ул. Мясницкая, д. 11","https://msk.postupi.online/vuz/niu-vshe/","2026-07-08T20:19:37.483Z"
"Национальный исследовательский ядерный университет МИФИ","Национальный исследовательский ядерный университет МИФИ","university","Москва","Москва","https://admission.mephi.ru/","priem@mephi.ru","+7 (800) 775-15-51 (по России), +7 (495) 785-55-25 (по Москве)","","","","","г. Москва, Каширское шоссе, д. 31","https://msk.postupi.online/vuz/niyau-mifi/","2026-07-08T20:19:37.483Z"
"Первый Московский государственный медицинский университет имени И.М. Сеченова Минздрава России (Сеченовский Университет)","Первый Московский государственный медицинский университет имени И.М. Сеченова Минздрава России (Сеченовский Университет)","university","Москва","Москва","https://www.sechenov.ru/","pk@staff.sechenov.ru","+7 (495) 622-98-20, +7 (495) 609-14-00","","","","","г. Москва, ул. Трубецкая, д. 8, стр. 2","https://msk.postupi.online/vuz/pmgmu-im-i-m-sechenova/","2026-07-08T20:19:37.483Z"
"Православный Свято-Тихоновский гуманитарный университет","Православный Свято-Тихоновский гуманитарный университет","university","Москва","Москва","http://pstgu.ru/","priemkom@pstgu.ru","+7 (499) 325-64-97, +7 (495) 114-50-73","","","","","г. Москва, Лихов пер., д. 6, стр. 1","https://msk.postupi.online/vuz/pstgu/","2026-07-08T20:19:37.483Z"
"Российский университет адвокатуры и нотариата имени Г. Б. Мирзоева","Российский университет адвокатуры и нотариата имени Г. Б. Мирзоева","university","Москва","Москва","https://raa.ru/","pkraan@yandex.ru","+7 (495) 917-24-78","","","","","г. Москва, Малый Полуярославский пер., д. 3/5, стр.1","https://msk.postupi.online/vuz/raan/","2026-07-08T20:19:37.483Z"
"Российская академия музыки имени Гнесиных","Российская академия музыки имени Гнесиных","university","Москва","Москва","http://www.gnesin-academy.ru/","priem@gnesin-academy.ru","+7 (495) 690-69-63","","","","","г. Москва, ул. Поварская, д. 38, стр. 1","https://msk.postupi.online/vuz/ram-im-gnesinyh/","2026-07-08T20:19:37.483Z"
"Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации","Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации","university","Москва","Москва","http://www.ranepa.ru/","pkranepa@ranepa.ru","+7 (499) 956-99-99","","","","","г. Москва, пр. Вернадского, д. 82","https://msk.postupi.online/vuz/ranhigs/","2026-07-08T20:19:37.483Z"
"Российская академия живописи, ваяния и зодчества Ильи Глазунова","Российская академия живописи, ваяния и зодчества Ильи Глазунова","university","Москва","Москва","http://www.glazunov-academy.ru/","priemnaya_komissija@glazunov-academy.ru","+7 (495) 621-14-67, +7 (989) 149-13-50","","","","","г. Москва, ул. Мясницкая, д. 21","https://msk.postupi.online/vuz/razhviz-i-glazunova/","2026-07-08T20:19:37.483Z"
"Российская экономическая школа","Российская экономическая школа","university","Москва","Москва","http://www.nes.ru","abitur@nes.ru","+7 (495) 956-95-08, +7 (993) 222-79-93","","","","","г. Москва, Инновационный центр Сколково, ул. Нобеля, 3","https://msk.postupi.online/vuz/resh/","2026-07-08T20:19:37.483Z"
"Российский экономический университет имени Г.В. Плеханова","Российский экономический университет имени Г.В. Плеханова","university","Москва","Москва","https://www.rea.ru/","abiturient@rea.ru","+7 (495) 800-12-00 доб. 28-21","","","","","г. Москва, Стремянный пер., д. 36","https://msk.postupi.online/vuz/reu-im-g-v-plehanova/","2026-07-08T20:19:37.483Z"
"Российская государственная академия интеллектуальной собственности","Российская государственная академия интеллектуальной собственности","university","Москва","Москва","https://rgiis.ru/","priem@rgiis.ru","+7 (499) 460-05-20, 330-12-38","","","","","г. Москва, ул. Миклухо-Маклая, д. 55, лит. А","https://msk.postupi.online/vuz/rgais/","2026-07-08T20:19:37.483Z"
"Российский государственный аграрный университет - МСХА имени К.А. Тимирязева","Российский государственный аграрный университет - МСХА имени К.А. Тимирязева","university","Москва","Москва","http://www.timacad.ru","priem@rgau-msha.ru","+7 (800) 222-04-02","","","","","г. Москва, Верхняя аллея, д. 4","https://msk.postupi.online/vuz/rgau-msha-im-k-a-timiryazeva/","2026-07-08T20:19:37.483Z"
"Российский государственный гуманитарный университет","Российский государственный гуманитарный университет","university","Москва","Москва","http://www.rsuh.ru","priem@rggu.ru","+7 (495) 250-71-71","","","","","г. Москва, Миусская пл., д. 6","https://msk.postupi.online/vuz/rggu/","2026-07-08T20:19:37.483Z"
"Российская государственная специализированная академия искусств","Российская государственная специализированная академия искусств","university","Москва","Москва","http://www.rgsai.ru/","postuplenie@rgsai.ru","+7 (499) 249-43-87, +7 (916) 096-01-15","","","","","г. Москва, Резервный пр-д, д. 12","https://msk.postupi.online/vuz/rgsai/","2026-07-08T20:19:37.483Z"
"Российский государственный социальный университет","Российский государственный социальный университет","university","Москва","Москва","https://rgsu.net/","pk@rgsu.net","+7 (495) 255-67-35, 255-67-67","","","","","г. Москва, ул. Вильгельма Пика, д. 4, стр. 1","https://msk.postupi.online/vuz/rgsu/","2026-07-08T20:19:37.483Z"
"Российский государственный университет нефти и газа (национальный исследовательский университет) имени И.М. Губкина","Российский государственный университет нефти и газа (национальный исследовательский университет) имени И.М. Губкина","university","Москва","Москва","http://www.gubkin.ru","priem@gubkin.ru","+7 (499) 507-82-73, +7 (499) 507-88-88","","","","","г. Москва, Ленинский пр., д. 65, к. 1","https://msk.postupi.online/vuz/rgung-im-i-m-gubkina/","2026-07-08T20:19:37.483Z"
"Российский государственный университет правосудия имени В. М. Лебедева","Российский государственный университет правосудия имени В. М. Лебедева","university","Москва","Москва","https://rgup.ru/","priem@rsuj.ru","+7 (495) 332-53-33, 332-55-45","","","","","г. Москва, ул. Новочеремушкинская, д. 69","https://msk.postupi.online/vuz/rgup/","2026-07-08T20:19:37.483Z"
"РГУТИС - Российский государственный университет туризма и сервиса","РГУТИС - Российский государственный университет туризма и сервиса","university","Москва","Москва","http://rguts.ru/","priem@rguts.ru","+7 (495) 940-83-58, +7 (495) 645-05-52","","","","","Московская обл., г. Пушкино, дп. Черкизово, ул. Главная, д. 99","https://msk.postupi.online/vuz/rgutis/","2026-07-08T20:19:37.483Z"
"Российский химико-технологический университет имени Д.И. Менделеева","Российский химико-технологический университет имени Д.И. Менделеева","university","Москва","Москва","https://www.muctr.ru/","priem@muctr.ru","+7 (499) 978-85-20; 978-59-60","","","","","г. Москва, 1-ая Миусская ул., д. 3","https://msk.postupi.online/vuz/rhtu-im-d-i-mendeleeva/","2026-07-08T20:19:37.483Z"
"Российский национальный исследовательский медицинский университет имени Н.И. Пирогова","Российский национальный исследовательский медицинский университет имени Н.И. Пирогова","university","Москва","Москва","https://rsmu.ru","prk@rsmu.ru","+7 (495) 434-31-74","","","","","г. Москва, ул. Островитянова, д. 1, стр. 6","https://msk.postupi.online/vuz/rnimu/","2026-07-08T20:19:37.483Z"
"Российский новый университет","Российский новый университет","university","Москва","Москва","https://rosnou.ru/","priem@rosnou.ru","+7 (495) 727-35-35; +7 (499) 321-24-68","","","","","г. Москва, ул. Радио, д. 22","https://msk.postupi.online/vuz/rosnou/","2026-07-08T20:19:37.483Z"
"Российский университет спорта ГЦОЛИФК","Российский университет спорта ГЦОЛИФК","university","Москва","Москва","https://gtsolifk.ru/","pk@gtsolifk.ru","+7 (495) 961-31-11 (доб. 1)","","","","","г. Москва, Сиреневый бульвар, д. 4","https://msk.postupi.online/vuz/rossijskij-gosudarstvennyj-universitet-fizicheskoj-kultury-sporta-molodezhi-i-turizma/","2026-07-08T20:19:37.483Z"
"Российский православный университет святого Иоанна Богослова","Российский православный университет святого Иоанна Богослова","university","Москва","Москва","http://rpusib.ru/","abitur@rpusib.ru","+7 (495) 431-03-03","","","","","г. Москва, пер. Чернышевского, д. 11, лит. А, стр. 1","https://msk.postupi.online/vuz/rpu/","2026-07-08T20:19:37.483Z"
"Российский университет дружбы народов имени Патриса Лумумбы","Российский университет дружбы народов имени Патриса Лумумбы","university","Москва","Москва","https://admission.rudn.ru/","priem@rudn.ru","+7 (495) 787-38-27","","","","","г. Москва, ул. Миклухо-Маклая, д. 6","https://msk.postupi.online/vuz/rudn/","2026-07-08T20:19:37.483Z"
"Свято-Филаретовский институт","Свято-Филаретовский институт","university","Москва","Москва","https://sfi.ru/","dekanat@edu.sfi.ru","+7 (495) 623-03-80","","","","","г. Москва, Токмаков пер., д. 11","https://msk.postupi.online/vuz/sfi/","2026-07-08T20:19:37.483Z"
"Московский государственный технологический университет СТАНКИН","Московский государственный технологический университет СТАНКИН","university","Москва","Москва","https://stankin.ru/","abitur@stankin.ru","+7 (499) 973-38-49","","","","","г. Москва, Вадковский пер., д. 1","https://msk.postupi.online/vuz/stankin/","2026-07-08T20:19:37.483Z"
"Театральный институт имени Бориса Щукина при Государственном академическом театре имени Евгения Вахтангова","Театральный институт имени Бориса Щукина при Государственном академическом театре имени Евгения Вахтангова","university","Москва","Москва","http://htvs.ru","priem-shuka@mail.ru","+7 (499) 241-56-44, 8 (985) 276-70-16","","","","","г. Москва, Большой Николопесковский пер., д. 15, стр. 1","https://msk.postupi.online/vuz/ti-im-schukina/","2026-07-08T20:19:37.483Z"
"Московский университет Синергия","Московский университет Синергия","university","Москва","Москва","https://universitysynergy.ru/postupionline/","obredu@synergy.ru","+7 (495) 280-76-89","","","","","г. Москва, Ленинградский пр., д. 80, к. Е","https://msk.postupi.online/vuz/universitet-sinergiya/","2026-07-08T20:19:37.483Z"
"Всероссийская академия внешней торговли Министерства экономического развития Российской Федерации","Всероссийская академия внешней торговли Министерства экономического развития Российской Федерации","university","Москва","Москва","https://postupi.vavt.ru/","abiturient@vavt.ru","+7 (499) 147-54-54","","","","","г. Москва, Воробьевское ш., д. 6, лит. А","https://msk.postupi.online/vuz/vavt/","2026-07-08T20:19:37.483Z"
"Всероссийский государственный университет кинематографии имени С. А. Герасимова","Всероссийский государственный университет кинематографии имени С. А. Герасимова","university","Москва","Москва","http://www.vgik.info/","priemkom@vgik.info","+7 (499) 181-03-93, +7 (985) 640-50-20","","","","","г. Москва, ул. Вильгельма Пика, д. 3","https://msk.postupi.online/vuz/vgik/","2026-07-08T20:19:37.483Z"
"Всероссийский государственный университет юстиции (РПА Минюста России)","Всероссийский государственный университет юстиции (РПА Минюста России)","university","Москва","Москва","https://rpa-mu.ru/","abiturient-rpa@mail.ru","+7 (499) 963-01-01, доб. 3300","","","","","г. Москва, Б. Каретный пер., д. 10, лит. А","https://msk.postupi.online/vuz/vguyu-rpa-minyusta-rossii/","2026-07-08T20:19:37.483Z"
"Высшая школа сценических искусств (Театральная школа Константина Райкина)","Высшая школа сценических искусств (Театральная школа Константина Райкина)","university","Москва","Москва","https://raikin-school.com/","pk@raikin-school.com","+7 (495) 600-37-75, +7(495) 600-37-88","","","","","г. Москва, Шереметьевская ул., д. 6, к. 2","https://msk.postupi.online/vuz/vshsi/","2026-07-08T20:19:37.483Z"
"Высшее театральное училище (институт) им. М.С.Щепкина при Государственном академическом Малом театре России","Высшее театральное училище (институт) им. М.С.Щепкина при Государственном академическом Малом театре России","university","Москва","Москва","http://shepkinskoe.ru/","priem@shepkinskoe.ru","+7 (495) 621-47-02; +7 (495) 624-38-89","","","","","г. Москва, ул. Неглинная, д. 6/2, стр. 1,2","https://msk.postupi.online/vuz/vtu-im-schepkina/","2026-07-08T20:19:37.483Z"
"Высшая школа современных социальных наук МГУ имени М.В. Ломоносова","Высшая школа современных социальных наук МГУ имени М.В. Ломоносова","university","Москва","Москва","https://vshssn.msu.ru/","pk.vshssn@org.msu.ru","+7 (495) 939-36-29, +7 (980) 070-92-57","","","","","г. Москва, Ленинские горы, д. 1, стр. 13А","https://msk.postupi.online/vuz/vysshaya-shkola-sovremennyh-socialnyh-nauk-mgu/","2026-07-08T20:19:37.483Z"
